,date,smp,holiday,is_holiday,year,month,day,dayofweek,hour,IS_HOLIDAY,smp_s_1,smp_s_2,smp_s_3
21729,2023-06-25 09:00:00,127.7,non-holiday,0,2023,6,25,6,9,1,126.28,112.52,114.86
21730,2023-06-25 10:00:00,149.98,non-holiday,0,2023,6,25,6,10,1,127.7,126.28,112.52
21731,2023-06-25 11:00:00,149.46,non-holiday,0,2023,6,25,6,11,1,149.98,127.7,126.28
21732,2023-06-25 12:00:00,156.06,non-holiday,0,2023,6,25,6,12,1,149.46,149.98,127.7
21733,2023-06-25 13:00:00,156.06,non-holiday,0,2023,6,25,6,13,1,156.06,149.46,149.98
21734,2023-06-25 14:00:00,156.05,non-holiday,0,2023,6,25,6,14,1,156.06,156.06,149.46
21735,2023-06-25 15:00:00,156.06,non-holiday,0,2023,6,25,6,15,1,156.05,156.06,156.06
21736,2023-06-25 16:00:00,155.96,non-holiday,0,2023,6,25,6,16,1,156.06,156.05,156.06
21737,2023-06-25 17:00:00,155.83,non-holiday,0,2023,6,25,6,17,1,155.96,156.06,156.05
21738,2023-06-25 18:00:00,155.95,non-holiday,0,2023,6,25,6,18,1,155.83,155.96,156.06
21739,2023-06-25 19:00:00,164.68,non-holiday,0,2023,6,25,6,19,1,155.95,155.83,155.96
21740,2023-06-25 20:00:00,164.69,non-holiday,0,2023,6,25,6,20,1,164.68,155.95,155.83
21741,2023-06-25 21:00:00,155.76,non-holiday,0,2023,6,25,6,21,1,164.69,164.68,155.95
21742,2023-06-25 22:00:00,148.79,non-holiday,0,2023,6,25,6,22,1,155.76,164.69,164.68
21743,2023-06-25 23:00:00,136.09,non-holiday,0,2023,6,25,6,23,1,148.79,155.76,164.69
21744,2023-06-26 00:00:00,126.52,non-holiday,0,2023,6,26,0,0,0,136.09,148.79,155.76
21745,2023-06-26 01:00:00,122.36,non-holiday,0,2023,6,26,0,1,0,126.52,136.09,148.79
21746,2023-06-26 02:00:00,122.36,non-holiday,0,2023,6,26,0,2,0,122.36,126.52,136.09
21747,2023-06-26 03:00:00,122.36,non-holiday,0,2023,6,26,0,3,0,122.36,122.36,126.52
21748,2023-06-26 04:00:00,122.24,non-holiday,0,2023,6,26,0,4,0,122.36,122.36,122.36
21749,2023-06-26 05:00:00,122.36,non-holiday,0,2023,6,26,0,5,0,122.24,122.36,122.36
21750,2023-06-26 06:00:00,122.36,non-holiday,0,2023,6,26,0,6,0,122.36,122.24,122.36
21751,2023-06-26 07:00:00,126.96,non-holiday,0,2023,6,26,0,7,0,122.36,122.36,122.24
21752,2023-06-26 08:00:00,156.74,non-holiday,0,2023,6,26,0,8,0,126.96,122.36,122.36
21753,2023-06-26 09:00:00,164.79,non-holiday,0,2023,6,26,0,9,0,156.74,126.96,122.36
21754,2023-06-26 10:00:00,164.79,non-holiday,0,2023,6,26,0,10,0,164.79,156.74,126.96
21755,2023-06-26 11:00:00,169.58,non-holiday,0,2023,6,26,0,11,0,164.79,164.79,156.74
21756,2023-06-26 12:00:00,156.78,non-holiday,0,2023,6,26,0,12,0,169.58,164.79,164.79
21757,2023-06-26 13:00:00,169.67,non-holiday,0,2023,6,26,0,13,0,156.78,169.58,164.79
21758,2023-06-26 14:00:00,165.99,non-holiday,0,2023,6,26,0,14,0,169.67,156.78,169.58
21759,2023-06-26 15:00:00,169.58,non-holiday,0,2023,6,26,0,15,0,165.99,169.67,156.78
21760,2023-06-26 16:00:00,165.05,non-holiday,0,2023,6,26,0,16,0,169.58,165.99,169.67
21761,2023-06-26 17:00:00,163.85,non-holiday,0,2023,6,26,0,17,0,165.05,169.58,165.99
21762,2023-06-26 18:00:00,156.77,non-holiday,0,2023,6,26,0,18,0,163.85,165.05,169.58
21763,2023-06-26 19:00:00,168.14,non-holiday,0,2023,6,26,0,19,0,156.77,163.85,165.05
21764,2023-06-26 20:00:00,154.87,non-holiday,0,2023,6,26,0,20,0,168.14,156.77,163.85
21765,2023-06-26 21:00:00,154.12,non-holiday,0,2023,6,26,0,21,0,154.87,168.14,156.77
21766,2023-06-26 22:00:00,154.57,non-holiday,0,2023,6,26,0,22,0,154.12,154.87,168.14
21767,2023-06-26 23:00:00,154.12,non-holiday,0,2023,6,26,0,23,0,154.57,154.12,154.87
21768,2023-06-27 00:00:00,159.26,non-holiday,0,2023,6,27,1,0,0,154.12,154.57,154.12
21769,2023-06-27 01:00:00,123.39,non-holiday,0,2023,6,27,1,1,0,159.26,154.12,154.57
21770,2023-06-27 02:00:00,123.39,non-holiday,0,2023,6,27,1,2,0,123.39,159.26,154.12
21771,2023-06-27 03:00:00,123.39,non-holiday,0,2023,6,27,1,3,0,123.39,123.39,159.26
21772,2023-06-27 04:00:00,123.39,non-holiday,0,2023,6,27,1,4,0,123.39,123.39,123.39
21773,2023-06-27 05:00:00,123.39,non-holiday,0,2023,6,27,1,5,0,123.39,123.39,123.39
21774,2023-06-27 06:00:00,123.39,non-holiday,0,2023,6,27,1,6,0,123.39,123.39,123.39
21775,2023-06-27 07:00:00,126.04,non-holiday,0,2023,6,27,1,7,0,123.39,123.39,123.39
21776,2023-06-27 08:00:00,154.1,non-holiday,0,2023,6,27,1,8,0,126.04,123.39,123.39
21777,2023-06-27 09:00:00,154.59,non-holiday,0,2023,6,27,1,9,0,154.1,126.04,123.39
21778,2023-06-27 10:00:00,159.75,non-holiday,0,2023,6,27,1,10,0,154.59,154.1,126.04
21779,2023-06-27 11:00:00,171.51,non-holiday,0,2023,6,27,1,11,0,159.75,154.59,154.1
21780,2023-06-27 12:00:00,160.88,non-holiday,0,2023,6,27,1,12,0,171.51,159.75,154.59
21781,2023-06-27 13:00:00,169.17,non-holiday,0,2023,6,27,1,13,0,160.88,171.51,159.75
21782,2023-06-27 14:00:00,170.0,non-holiday,0,2023,6,27,1,14,0,169.17,160.88,171.51
21783,2023-06-27 15:00:00,168.46,non-holiday,0,2023,6,27,1,15,0,170.0,169.17,160.88
21784,2023-06-27 16:00:00,160.78,non-holiday,0,2023,6,27,1,16,0,168.46,170.0,169.17
21785,2023-06-27 17:00:00,180.57,non-holiday,0,2023,6,27,1,17,0,160.78,168.46,170.0
21786,2023-06-27 18:00:00,181.69,non-holiday,0,2023,6,27,1,18,0,180.57,160.78,168.46
21787,2023-06-27 19:00:00,181.69,non-holiday,0,2023,6,27,1,19,0,181.69,180.57,160.78
21788,2023-06-27 20:00:00,181.69,non-holiday,0,2023,6,27,1,20,0,181.69,181.69,180.57
21789,2023-06-27 21:00:00,154.17,non-holiday,0,2023,6,27,1,21,0,181.69,181.69,181.69
21790,2023-06-27 22:00:00,154.06,non-holiday,0,2023,6,27,1,22,0,154.17,181.69,181.69
21791,2023-06-27 23:00:00,129.88,non-holiday,0,2023,6,27,1,23,0,154.06,154.17,181.69
21792,2023-06-28 00:00:00,202.98,non-holiday,0,2023,6,28,2,0,0,129.88,154.06,154.17
21793,2023-06-28 01:00:00,127.45,non-holiday,0,2023,6,28,2,1,0,202.98,129.88,154.06
21794,2023-06-28 02:00:00,127.45,non-holiday,0,2023,6,28,2,2,0,127.45,202.98,129.88
21795,2023-06-28 03:00:00,127.45,non-holiday,0,2023,6,28,2,3,0,127.45,127.45,202.98
21796,2023-06-28 04:00:00,127.45,non-holiday,0,2023,6,28,2,4,0,127.45,127.45,127.45
21797,2023-06-28 05:00:00,127.45,non-holiday,0,2023,6,28,2,5,0,127.45,127.45,127.45
21798,2023-06-28 06:00:00,127.22,non-holiday,0,2023,6,28,2,6,0,127.45,127.45,127.45
21799,2023-06-28 07:00:00,151.27,non-holiday,0,2023,6,28,2,7,0,127.22,127.45,127.45
21800,2023-06-28 08:00:00,150.95,non-holiday,0,2023,6,28,2,8,0,151.27,127.22,127.45
21801,2023-06-28 09:00:00,154.98,non-holiday,0,2023,6,28,2,9,0,150.95,151.27,127.22
21802,2023-06-28 10:00:00,156.97,non-holiday,0,2023,6,28,2,10,0,154.98,150.95,151.27
21803,2023-06-28 11:00:00,170.2,non-holiday,0,2023,6,28,2,11,0,156.97,154.98,150.95
21804,2023-06-28 12:00:00,157.03,non-holiday,0,2023,6,28,2,12,0,170.2,156.97,154.98
21805,2023-06-28 13:00:00,170.76,non-holiday,0,2023,6,28,2,13,0,157.03,170.2,156.97
21806,2023-06-28 14:00:00,175.1,non-holiday,0,2023,6,28,2,14,0,170.76,157.03,170.2
21807,2023-06-28 15:00:00,174.9,non-holiday,0,2023,6,28,2,15,0,175.1,170.76,157.03
21808,2023-06-28 16:00:00,176.1,non-holiday,0,2023,6,28,2,16,0,174.9,175.1,170.76
21809,2023-06-28 17:00:00,177.68,non-holiday,0,2023,6,28,2,17,0,176.1,174.9,175.1
21810,2023-06-28 18:00:00,178.28,non-holiday,0,2023,6,28,2,18,0,177.68,176.1,174.9
21811,2023-06-28 19:00:00,178.28,non-holiday,0,2023,6,28,2,19,0,178.28,177.68,176.1
21812,2023-06-28 20:00:00,178.28,non-holiday,0,2023,6,28,2,20,0,178.28,178.28,177.68
21813,2023-06-28 21:00:00,154.98,non-holiday,0,2023,6,28,2,21,0,178.28,178.28,178.28
21814,2023-06-28 22:00:00,154.66,non-holiday,0,2023,6,28,2,22,0,154.98,178.28,178.28
21815,2023-06-28 23:00:00,153.63,non-holiday,0,2023,6,28,2,23,0,154.66,154.98,178.28
21816,2023-06-29 00:00:00,140.04,non-holiday,0,2023,6,29,3,0,0,153.63,154.66,154.98
21817,2023-06-29 01:00:00,126.29,non-holiday,0,2023,6,29,3,1,0,140.04,153.63,154.66
21818,2023-06-29 02:00:00,126.29,non-holiday,0,2023,6,29,3,2,0,126.29,140.04,153.63
21819,2023-06-29 03:00:00,122.72,non-holiday,0,2023,6,29,3,3,0,126.29,126.29,140.04
21820,2023-06-29 04:00:00,122.72,non-holiday,0,2023,6,29,3,4,0,122.72,126.29,126.29
21821,2023-06-29 05:00:00,126.29,non-holiday,0,2023,6,29,3,5,0,122.72,122.72,126.29
21822,2023-06-29 06:00:00,126.29,non-holiday,0,2023,6,29,3,6,0,126.29,122.72,122.72
21823,2023-06-29 07:00:00,156.75,non-holiday,0,2023,6,29,3,7,0,126.29,126.29,122.72
21824,2023-06-29 08:00:00,153.24,non-holiday,0,2023,6,29,3,8,0,156.75,126.29,126.29
21825,2023-06-29 09:00:00,156.78,non-holiday,0,2023,6,29,3,9,0,153.24,156.75,126.29
21826,2023-06-29 10:00:00,164.1,non-holiday,0,2023,6,29,3,10,0,156.78,153.24,156.75
21827,2023-06-29 11:00:00,164.1,non-holiday,0,2023,6,29,3,11,0,164.1,156.78,153.24
21828,2023-06-29 12:00:00,163.5,non-holiday,0,2023,6,29,3,12,0,164.1,164.1,156.78
21829,2023-06-29 13:00:00,163.5,non-holiday,0,2023,6,29,3,13,0,163.5,164.1,164.1
21830,2023-06-29 14:00:00,164.47,non-holiday,0,2023,6,29,3,14,0,163.5,163.5,164.1
21831,2023-06-29 15:00:00,163.5,non-holiday,0,2023,6,29,3,15,0,164.47,163.5,163.5
21832,2023-06-29 16:00:00,163.5,non-holiday,0,2023,6,29,3,16,0,163.5,164.47,163.5
21833,2023-06-29 17:00:00,160.11,non-holiday,0,2023,6,29,3,17,0,163.5,163.5,164.47
21834,2023-06-29 18:00:00,158.51,non-holiday,0,2023,6,29,3,18,0,160.11,163.5,163.5
21835,2023-06-29 19:00:00,158.06,non-holiday,0,2023,6,29,3,19,0,158.51,160.11,163.5
21836,2023-06-29 20:00:00,154.4,non-holiday,0,2023,6,29,3,20,0,158.06,158.51,160.11
21837,2023-06-29 21:00:00,153.94,non-holiday,0,2023,6,29,3,21,0,154.4,158.06,158.51
21838,2023-06-29 22:00:00,153.94,non-holiday,0,2023,6,29,3,22,0,153.94,154.4,158.06
21839,2023-06-29 23:00:00,153.95,non-holiday,0,2023,6,29,3,23,0,153.94,153.94,154.4
21840,2023-06-30 00:00:00,153.4,non-holiday,0,2023,6,30,4,0,0,153.95,153.94,153.94
21841,2023-06-30 01:00:00,118.97,non-holiday,0,2023,6,30,4,1,0,153.4,153.95,153.94
21842,2023-06-30 02:00:00,118.97,non-holiday,0,2023,6,30,4,2,0,118.97,153.4,153.95
21843,2023-06-30 03:00:00,118.92,non-holiday,0,2023,6,30,4,3,0,118.97,118.97,153.4
21844,2023-06-30 04:00:00,118.72,non-holiday,0,2023,6,30,4,4,0,118.92,118.97,118.97
21845,2023-06-30 05:00:00,118.98,non-holiday,0,2023,6,30,4,5,0,118.72,118.92,118.97
21846,2023-06-30 06:00:00,118.98,non-holiday,0,2023,6,30,4,6,0,118.98,118.72,118.92
21847,2023-06-30 07:00:00,150.67,non-holiday,0,2023,6,30,4,7,0,118.98,118.98,118.72
21848,2023-06-30 08:00:00,154.33,non-holiday,0,2023,6,30,4,8,0,150.67,118.98,118.98
21849,2023-06-30 09:00:00,161.11,non-holiday,0,2023,6,30,4,9,0,154.33,150.67,118.98
21850,2023-06-30 10:00:00,162.06,non-holiday,0,2023,6,30,4,10,0,161.11,154.33,150.67
21851,2023-06-30 11:00:00,163.0,non-holiday,0,2023,6,30,4,11,0,162.06,161.11,154.33
21852,2023-06-30 12:00:00,163.12,non-holiday,0,2023,6,30,4,12,0,163.0,162.06,161.11
21853,2023-06-30 13:00:00,163.68,non-holiday,0,2023,6,30,4,13,0,163.12,163.0,162.06
21854,2023-06-30 14:00:00,171.09,non-holiday,0,2023,6,30,4,14,0,163.68,163.12,163.0
21855,2023-06-30 15:00:00,161.23,non-holiday,0,2023,6,30,4,15,0,171.09,163.68,163.12
21856,2023-06-30 16:00:00,161.33,non-holiday,0,2023,6,30,4,16,0,161.23,171.09,163.68
21857,2023-06-30 17:00:00,160.16,non-holiday,0,2023,6,30,4,17,0,161.33,161.23,171.09
21858,2023-06-30 18:00:00,156.8,non-holiday,0,2023,6,30,4,18,0,160.16,161.33,161.23
21859,2023-06-30 19:00:00,156.8,non-holiday,0,2023,6,30,4,19,0,156.8,160.16,161.33
21860,2023-06-30 20:00:00,156.8,non-holiday,0,2023,6,30,4,20,0,156.8,156.8,160.16
21861,2023-06-30 21:00:00,154.33,non-holiday,0,2023,6,30,4,21,0,156.8,156.8,156.8
21862,2023-06-30 22:00:00,154.18,non-holiday,0,2023,6,30,4,22,0,154.33,156.8,156.8
21863,2023-06-30 23:00:00,136.22,non-holiday,0,2023,6,30,4,23,0,154.18,154.33,156.8
21864,2023-07-01 00:00:00,135.15,non-holiday,0,2023,7,1,5,0,1,136.22,154.18,154.33
21865,2023-07-01 01:00:00,134.84,non-holiday,0,2023,7,1,5,1,1,135.15,136.22,154.18
21866,2023-07-01 02:00:00,132.99,non-holiday,0,2023,7,1,5,2,1,134.84,135.15,136.22
21867,2023-07-01 03:00:00,122.44,non-holiday,0,2023,7,1,5,3,1,132.99,134.84,135.15
21868,2023-07-01 04:00:00,122.44,non-holiday,0,2023,7,1,5,4,1,122.44,132.99,134.84
21869,2023-07-01 05:00:00,118.78,non-holiday,0,2023,7,1,5,5,1,122.44,122.44,132.99
21870,2023-07-01 06:00:00,122.44,non-holiday,0,2023,7,1,5,6,1,118.78,122.44,122.44
21871,2023-07-01 07:00:00,122.03,non-holiday,0,2023,7,1,5,7,1,122.44,118.78,122.44
21872,2023-07-01 08:00:00,124.17,non-holiday,0,2023,7,1,5,8,1,122.03,122.44,118.78
21873,2023-07-01 09:00:00,161.47,non-holiday,0,2023,7,1,5,9,1,124.17,122.03,122.44
21874,2023-07-01 10:00:00,162.37,non-holiday,0,2023,7,1,5,10,1,161.47,124.17,122.03
21875,2023-07-01 11:00:00,164.0,non-holiday,0,2023,7,1,5,11,1,162.37,161.47,124.17
21876,2023-07-01 12:00:00,163.98,non-holiday,0,2023,7,1,5,12,1,164.0,162.37,161.47
21877,2023-07-01 13:00:00,171.5,non-holiday,0,2023,7,1,5,13,1,163.98,164.0,162.37
21878,2023-07-01 14:00:00,171.42,non-holiday,0,2023,7,1,5,14,1,171.5,163.98,164.0
21879,2023-07-01 15:00:00,171.28,non-holiday,0,2023,7,1,5,15,1,171.42,171.5,163.98
21880,2023-07-01 16:00:00,163.77,non-holiday,0,2023,7,1,5,16,1,171.28,171.42,171.5
21881,2023-07-01 17:00:00,168.03,non-holiday,0,2023,7,1,5,17,1,163.77,171.28,171.42
21882,2023-07-01 18:00:00,168.08,non-holiday,0,2023,7,1,5,18,1,168.03,163.77,171.28
21883,2023-07-01 19:00:00,168.08,non-holiday,0,2023,7,1,5,19,1,168.08,168.03,163.77
21884,2023-07-01 20:00:00,164.15,non-holiday,0,2023,7,1,5,20,1,168.08,168.08,168.03
21885,2023-07-01 21:00:00,163.89,non-holiday,0,2023,7,1,5,21,1,164.15,168.08,168.08
21886,2023-07-01 22:00:00,163.65,non-holiday,0,2023,7,1,5,22,1,163.89,164.15,168.08
21887,2023-07-01 23:00:00,160.25,non-holiday,0,2023,7,1,5,23,1,163.65,163.89,164.15
21888,2023-07-02 00:00:00,164.63,non-holiday,0,2023,7,2,6,0,1,160.25,163.65,163.89
21889,2023-07-02 01:00:00,119.85,non-holiday,0,2023,7,2,6,1,1,164.63,160.25,163.65
21890,2023-07-02 02:00:00,119.22,non-holiday,0,2023,7,2,6,2,1,119.85,164.63,160.25
21891,2023-07-02 03:00:00,121.64,non-holiday,0,2023,7,2,6,3,1,119.22,119.85,164.63
21892,2023-07-02 04:00:00,110.92,non-holiday,0,2023,7,2,6,4,1,121.64,119.22,119.85
21893,2023-07-02 05:00:00,118.72,non-holiday,0,2023,7,2,6,5,1,110.92,121.64,119.22
21894,2023-07-02 06:00:00,119.22,non-holiday,0,2023,7,2,6,6,1,118.72,110.92,121.64
21895,2023-07-02 07:00:00,119.22,non-holiday,0,2023,7,2,6,7,1,119.22,118.72,110.92
21896,2023-07-02 08:00:00,119.43,non-holiday,0,2023,7,2,6,8,1,119.22,119.22,118.72
21897,2023-07-02 09:00:00,124.79,non-holiday,0,2023,7,2,6,9,1,119.43,119.22,119.22
21898,2023-07-02 10:00:00,157.64,non-holiday,0,2023,7,2,6,10,1,124.79,119.43,119.22
21899,2023-07-02 11:00:00,157.09,non-holiday,0,2023,7,2,6,11,1,157.64,124.79,119.43
21900,2023-07-02 12:00:00,163.9,non-holiday,0,2023,7,2,6,12,1,157.09,157.64,124.79
21901,2023-07-02 13:00:00,164.23,non-holiday,0,2023,7,2,6,13,1,163.9,157.09,157.64
21902,2023-07-02 14:00:00,164.17,non-holiday,0,2023,7,2,6,14,1,164.23,163.9,157.09
21903,2023-07-02 15:00:00,162.62,non-holiday,0,2023,7,2,6,15,1,164.17,164.23,163.9
21904,2023-07-02 16:00:00,163.07,non-holiday,0,2023,7,2,6,16,1,162.62,164.17,164.23
21905,2023-07-02 17:00:00,164.47,non-holiday,0,2023,7,2,6,17,1,163.07,162.62,164.17
21906,2023-07-02 18:00:00,174.15,non-holiday,0,2023,7,2,6,18,1,164.47,163.07,162.62
21907,2023-07-02 19:00:00,174.16,non-holiday,0,2023,7,2,6,19,1,174.15,164.47,163.07
21908,2023-07-02 20:00:00,164.57,non-holiday,0,2023,7,2,6,20,1,174.16,174.15,164.47
21909,2023-07-02 21:00:00,163.53,non-holiday,0,2023,7,2,6,21,1,164.57,174.16,174.15
21910,2023-07-02 22:00:00,162.23,non-holiday,0,2023,7,2,6,22,1,163.53,164.57,174.16
21911,2023-07-02 23:00:00,126.53,non-holiday,0,2023,7,2,6,23,1,162.23,163.53,164.57
21912,2023-07-03 00:00:00,114.6,non-holiday,0,2023,7,3,0,0,0,126.53,162.23,163.53
21913,2023-07-03 01:00:00,114.57,non-holiday,0,2023,7,3,0,1,0,114.6,126.53,162.23
21914,2023-07-03 02:00:00,114.57,non-holiday,0,2023,7,3,0,2,0,114.57,114.6,126.53
21915,2023-07-03 03:00:00,113.87,non-holiday,0,2023,7,3,0,3,0,114.57,114.57,114.6
21916,2023-07-03 04:00:00,113.87,non-holiday,0,2023,7,3,0,4,0,113.87,114.57,114.57
21917,2023-07-03 05:00:00,114.57,non-holiday,0,2023,7,3,0,5,0,113.87,113.87,114.57
21918,2023-07-03 06:00:00,114.57,non-holiday,0,2023,7,3,0,6,0,114.57,113.87,113.87
21919,2023-07-03 07:00:00,131.09,non-holiday,0,2023,7,3,0,7,0,114.57,114.57,113.87
21920,2023-07-03 08:00:00,160.29,non-holiday,0,2023,7,3,0,8,0,131.09,114.57,114.57
21921,2023-07-03 09:00:00,162.34,non-holiday,0,2023,7,3,0,9,0,160.29,131.09,114.57
21922,2023-07-03 10:00:00,171.65,non-holiday,0,2023,7,3,0,10,0,162.34,160.29,131.09
21923,2023-07-03 11:00:00,170.94,non-holiday,0,2023,7,3,0,11,0,171.65,162.34,160.29
21924,2023-07-03 12:00:00,162.34,non-holiday,0,2023,7,3,0,12,0,170.94,171.65,162.34
21925,2023-07-03 13:00:00,172.93,non-holiday,0,2023,7,3,0,13,0,162.34,170.94,171.65
21926,2023-07-03 14:00:00,174.57,non-holiday,0,2023,7,3,0,14,0,172.93,162.34,170.94
21927,2023-07-03 15:00:00,172.73,non-holiday,0,2023,7,3,0,15,0,174.57,172.93,162.34
21928,2023-07-03 16:00:00,172.82,non-holiday,0,2023,7,3,0,16,0,172.73,174.57,172.93
21929,2023-07-03 17:00:00,184.37,non-holiday,0,2023,7,3,0,17,0,172.82,172.73,174.57
21930,2023-07-03 18:00:00,171.91,non-holiday,0,2023,7,3,0,18,0,184.37,172.82,172.73
21931,2023-07-03 19:00:00,171.79,non-holiday,0,2023,7,3,0,19,0,171.91,184.37,172.82
21932,2023-07-03 20:00:00,162.32,non-holiday,0,2023,7,3,0,20,0,171.79,171.91,184.37
21933,2023-07-03 21:00:00,249.55,non-holiday,0,2023,7,3,0,21,0,162.32,171.79,171.91
21934,2023-07-03 22:00:00,159.18,non-holiday,0,2023,7,3,0,22,0,249.55,162.32,171.79
21935,2023-07-03 23:00:00,138.2,non-holiday,0,2023,7,3,0,23,0,159.18,249.55,162.32
21936,2023-07-04 00:00:00,131.74,non-holiday,0,2023,7,4,1,0,0,138.2,159.18,249.55
21937,2023-07-04 01:00:00,118.79,non-holiday,0,2023,7,4,1,1,0,131.74,138.2,159.18
21938,2023-07-04 02:00:00,118.53,non-holiday,0,2023,7,4,1,2,0,118.79,131.74,138.2
21939,2023-07-04 03:00:00,113.86,non-holiday,0,2023,7,4,1,3,0,118.53,118.79,131.74
21940,2023-07-04 04:00:00,113.86,non-holiday,0,2023,7,4,1,4,0,113.86,118.53,118.79
21941,2023-07-04 05:00:00,118.53,non-holiday,0,2023,7,4,1,5,0,113.86,113.86,118.53
21942,2023-07-04 06:00:00,118.78,non-holiday,0,2023,7,4,1,6,0,118.53,113.86,113.86
21943,2023-07-04 07:00:00,131.74,non-holiday,0,2023,7,4,1,7,0,118.78,118.53,113.86
21944,2023-07-04 08:00:00,158.93,non-holiday,0,2023,7,4,1,8,0,131.74,118.78,118.53
21945,2023-07-04 09:00:00,163.56,non-holiday,0,2023,7,4,1,9,0,158.93,131.74,118.78
21946,2023-07-04 10:00:00,171.99,non-holiday,0,2023,7,4,1,10,0,163.56,158.93,131.74
21947,2023-07-04 11:00:00,172.85,non-holiday,0,2023,7,4,1,11,0,171.99,163.56,158.93
21948,2023-07-04 12:00:00,171.29,non-holiday,0,2023,7,4,1,12,0,172.85,171.99,163.56
21949,2023-07-04 13:00:00,171.68,non-holiday,0,2023,7,4,1,13,0,171.29,172.85,171.99
21950,2023-07-04 14:00:00,171.4,non-holiday,0,2023,7,4,1,14,0,171.68,171.29,172.85
21951,2023-07-04 15:00:00,170.8,non-holiday,0,2023,7,4,1,15,0,171.4,171.68,171.29
21952,2023-07-04 16:00:00,165.85,non-holiday,0,2023,7,4,1,16,0,170.8,171.4,171.68
21953,2023-07-04 17:00:00,164.57,non-holiday,0,2023,7,4,1,17,0,165.85,170.8,171.4
21954,2023-07-04 18:00:00,169.27,non-holiday,0,2023,7,4,1,18,0,164.57,165.85,170.8
21955,2023-07-04 19:00:00,170.93,non-holiday,0,2023,7,4,1,19,0,169.27,164.57,165.85
21956,2023-07-04 20:00:00,163.57,non-holiday,0,2023,7,4,1,20,0,170.93,169.27,164.57
21957,2023-07-04 21:00:00,160.03,non-holiday,0,2023,7,4,1,21,0,163.57,170.93,169.27
21958,2023-07-04 22:00:00,160.03,non-holiday,0,2023,7,4,1,22,0,160.03,163.57,170.93
21959,2023-07-04 23:00:00,159.26,non-holiday,0,2023,7,4,1,23,0,160.03,160.03,163.57
21960,2023-07-05 00:00:00,162.8,non-holiday,0,2023,7,5,2,0,0,159.26,160.03,160.03
21961,2023-07-05 01:00:00,118.72,non-holiday,0,2023,7,5,2,1,0,162.8,159.26,160.03
21962,2023-07-05 02:00:00,118.47,non-holiday,0,2023,7,5,2,2,0,118.72,162.8,159.26
21963,2023-07-05 03:00:00,117.96,non-holiday,0,2023,7,5,2,3,0,118.47,118.72,162.8
21964,2023-07-05 04:00:00,117.96,non-holiday,0,2023,7,5,2,4,0,117.96,118.47,118.72
21965,2023-07-05 05:00:00,118.61,non-holiday,0,2023,7,5,2,5,0,117.96,117.96,118.47
21966,2023-07-05 06:00:00,118.69,non-holiday,0,2023,7,5,2,6,0,118.61,117.96,117.96
21967,2023-07-05 07:00:00,133.43,non-holiday,0,2023,7,5,2,7,0,118.69,118.61,117.96
21968,2023-07-05 08:00:00,161.32,non-holiday,0,2023,7,5,2,8,0,133.43,118.69,118.61
21969,2023-07-05 09:00:00,165.84,non-holiday,0,2023,7,5,2,9,0,161.32,133.43,118.69
21970,2023-07-05 10:00:00,175.22,non-holiday,0,2023,7,5,2,10,0,165.84,161.32,133.43
21971,2023-07-05 11:00:00,176.64,non-holiday,0,2023,7,5,2,11,0,175.22,165.84,161.32
21972,2023-07-05 12:00:00,166.38,non-holiday,0,2023,7,5,2,12,0,176.64,175.22,165.84
21973,2023-07-05 13:00:00,175.18,non-holiday,0,2023,7,5,2,13,0,166.38,176.64,175.22
21974,2023-07-05 14:00:00,175.18,non-holiday,0,2023,7,5,2,14,0,175.18,166.38,176.64
21975,2023-07-05 15:00:00,167.7,non-holiday,0,2023,7,5,2,15,0,175.18,175.18,166.38
21976,2023-07-05 16:00:00,167.7,non-holiday,0,2023,7,5,2,16,0,167.7,175.18,175.18
21977,2023-07-05 17:00:00,166.4,non-holiday,0,2023,7,5,2,17,0,167.7,167.7,175.18
21978,2023-07-05 18:00:00,166.28,non-holiday,0,2023,7,5,2,18,0,166.4,167.7,167.7
21979,2023-07-05 19:00:00,165.84,non-holiday,0,2023,7,5,2,19,0,166.28,166.4,167.7
21980,2023-07-05 20:00:00,245.68,non-holiday,0,2023,7,5,2,20,0,165.84,166.28,166.4
21981,2023-07-05 21:00:00,186.69,non-holiday,0,2023,7,5,2,21,0,245.68,165.84,166.28
21982,2023-07-05 22:00:00,161.09,non-holiday,0,2023,7,5,2,22,0,186.69,245.68,165.84
21983,2023-07-05 23:00:00,135.84,non-holiday,0,2023,7,5,2,23,0,161.09,186.69,245.68
21984,2023-07-06 00:00:00,134.01,non-holiday,0,2023,7,6,3,0,0,135.84,161.09,186.69
21985,2023-07-06 01:00:00,118.6,non-holiday,0,2023,7,6,3,1,0,134.01,135.84,161.09
21986,2023-07-06 02:00:00,118.04,non-holiday,0,2023,7,6,3,2,0,118.6,134.01,135.84
21987,2023-07-06 03:00:00,114.73,non-holiday,0,2023,7,6,3,3,0,118.04,118.6,134.01
21988,2023-07-06 04:00:00,114.73,non-holiday,0,2023,7,6,3,4,0,114.73,118.04,118.6
21989,2023-07-06 05:00:00,118.6,non-holiday,0,2023,7,6,3,5,0,114.73,114.73,118.04
21990,2023-07-06 06:00:00,118.58,non-holiday,0,2023,7,6,3,6,0,118.6,114.73,114.73
